Filename,Clasificacion,Rectangularity1,Rectangularity2,HMean,SMean,Vmean,MeanGray,Eccentricity,Ellipcity,Orientation,Amount of touching pixels,Amount of Skin,Number of touched corners,Hue std,Perimeter,Compactness1,CentroideX,CentroideY,Size1,Size2,Polygonfillrate,Skinfillrate,Areacara
IMAGEN (68).jpg,Pornografico,0.632692164,0.482056559,17.7735254,115.459342,197.1671657,0.671917618,0.604594149,0.269149577,1.474441359,0,0.540292317,1,5.711855997,4453.125251,0.074912848,442,211,38.48177083,20.6163737,70.88359493,61.42447917,0
IMAGEN (70).jpg,Pornografico,0.494918907,0.313174426,15.87277308,130.6098241,194.4403666,0.576244732,1.20242292,0.337498594,0.67984873,0,0.219918194,0,1.957388168,1405.685425,0.262208594,273,284,13.42122396,9.040039063,61.16936488,53.39453125,0
IMAGEN (71).jpg,Pornografico,0.453708656,0.7375,17.25108882,69.23414474,204.6744441,0.452914474,0.464883568,0.263405588,-0.663700381,0,0.582404166,0,16.92833027,5362.075611,0.060062066,334,318,44.73372396,0.153645833,54.82287231,45.12272135,0.021521959
IMAGEN (74).jpg,Pornografico,0.307196968,0.645610476,17.7465427,62.1234653,127.4643125,0.3170556,0.575991643,0.564859543,0.047175273,0,0.217305535,0,23.12137825,3104.452019,0.063364346,341,314,15.81917318,0.834798177,48.00108957,18.11458333,0
IMAGEN (75).jpg,Pornografico,0.51913302,0.61244004,20.46375199,86.04050079,163.6620032,0.48891097,0.327866749,0.269755067,-0.067693023,0,0.051858021,0,3.237787019,1147.085353,0.113414949,339,322,3.865722656,0.834635417,43.3277552,8.309895833,0
IMAGEN (76).jpg,Pornografico,0.766502323,0.354347433,12.66303468,95.10634617,172.7955901,0.748754571,0.758090366,0.212428123,-1.135829376,0,0.256453608,0,13.69621569,2124.413347,0.172720589,295,334,20.19254557,1.11735026,52.24177962,24.20084635,0.017831809
IMAGEN (77).jpg,Pornografico,0.671703117,0.722261164,27.30856411,112.2767628,172.210913,0.677661785,0.544995379,0.332919088,-0.723937208,0,0.117431159,0,33.38422856,1358.11479,0.185548017,474,245,8.865397135,8.049967448,65.75141254,28.87467448,0
IMAGEN (78).jpg,Pornografico,0.804698709,0.760935493,26.4357539,126.873297,169.6521228,0.823275311,1.068338149,0.455588518,1.558527004,0,0.134247512,0,31.60448828,1064.374675,0.336578581,480,191,9.877441406,6.942545573,71.2812621,37.4625651,0
IMAGEN (79).jpg,Pornografico,0.505214272,0.666144201,15.36922418,89.10854743,126.7100354,0.535985374,0.17611591,0.282749163,-1.198728568,0,0.368730403,0,20.86717545,3372.309883,0.08804104,251,219,25.93636068,2.766927083,62.97878438,32.82714844,0
IMAGEN (80).jpg,Pornografico,0.56863706,0.687049081,17.0535026,91.04255859,130.7301465,0.521360677,0.323773515,0.401391084,1.276561762,0,0.660429038,0,39.25612622,3555.925107,0.172972152,271,287,56.65657552,1.424479167,71.46106503,52.79817708,0
IMAGEN (81).jpg,Pornografico,0.428059119,0.388349055,47.45907457,71.06769991,136.5856394,0.415543576,0.999692889,0.442864988,1.525826665,0,0.114168669,0,62.56725344,1626.430591,0.132111246,76,321,9.052734375,2.779947917,30.69814387,19.42317708,0
IMAGEN (82).jpg,Pornografico,0.641107962,0.248049983,21.10602495,77.22268348,146.7727212,0.633641167,0.221943721,0.216920502,-1.320817705,0,0.117173998,0,33.02528218,1072.541197,0.291752872,191,188,8.693847656,5.468424479,39.0681461,17.52701823,0
IMAGEN (83).jpg,Pornografico,0.466369919,0.556943271,43.77139314,79.30984567,174.0585435,0.399469478,0.665325154,0.403908945,1.570796327,0,0.237422949,0,41.65253117,3299.589104,0.073680474,367,264,20.77978516,1.659505208,57.30309846,20.21223958,0
IMAGEN (84).jpg,Pornografico,0.350375395,0.539735715,33.41842325,76.72092348,168.8915405,0.427163618,1.016977018,0.481837626,1.555008165,0,0.150199875,0,56.04742354,1936.798123,0.088720654,459,397,8.62109375,6.204427083,51.56422008,27.05273438,0
IMAGEN (85).jpg,Pornografico,0.642018413,0.481007749,16.75876862,73.45888193,158.1266728,0.621735377,0.205661094,0.26171071,-0.816637997,0,0.093812969,0,5.975370681,1361.979797,0.155342944,225,310,7.464518229,2.950032552,61.76851253,20.74316406,0
IMAGEN (86).jpg,Pornografico,0.310117888,0.479354839,54.8806509,66.21219465,146.0188234,0.313431509,0.730542389,0.273733057,1.558074367,0,0.328990381,0,47.84013051,4111.058008,0.059422,166,320,26.01497396,1.088378906,43.79814851,27.82845052,0
IMAGEN (87).jpg,Pornografico,0.349632631,0.681077565,31.22147971,88.64120577,134.2201411,0.378810833,0.838115314,0.59013043,0.776995,0,0.147804794,0,40.95954882,2420.042856,0.066153278,405,280,10.03613281,2.70703125,38.7691445,16.62402344,0
IMAGEN (88).jpg,Pornografico,0.698260073,0.665034966,16.33785377,59.07045991,167.287441,0.70754717,0.533578931,0.376143436,1.173716882,0,0.009712517,0,2.082951036,239.9827561,0.499126809,232,452,0.744628906,0.542154948,22.19500042,3.814453125,0
IMAGEN (89).jpg,Pornografico,0.703848149,0.498591837,21.57347347,77.39496163,122.3714047,0.519586253,0.516924163,0.359876487,1.043405405,0,0.062856596,1,39.38407964,884.5828278,0.306094663,509,220,6.204427083,3.637207031,39.26122951,21.8359375,0
IMAGEN (94).jpg,Pornografico,0.343416914,0.483395973,23.60720771,80.51000951,111.8400856,0.407752508,0.202648541,0.319228108,0.876058051,0,0.07599433,0,38.80395518,1625.685425,0.068755135,340,323,4.70703125,2.502115885,45.30982047,15.4280599,0
IMAGEN (95).jpg,Pornografico,0.390270244,0.397020865,13.71766286,61.02267912,151.8816153,0.415406031,0.805831018,0.119005587,-1.298650436,0,0.135424816,0,11.4614329,2911.124025,0.046647295,121,367,10.24039714,5.811197917,39.78813009,28.34342448,0
IMAGEN (97).jpg,Pornografico,0.733671686,0.511991821,15.68173875,70.09196156,168.0928353,0.724661424,3.969967067,0.806296405,-1.551930641,0,0.026601283,0,2.157226133,657.3208512,0.185454516,236,339,2.075683594,2.043457031,39.43908852,14.70117188,0
IMAGEN (98).jpg,Pornografico,0.435306048,0.676762315,28.09881871,85.20399256,173.8211017,0.422049634,0.45665444,0.135313433,-1.147356921,0,0.206839919,0,32.66479961,3318.057141,0.054925851,330,284,15.66438802,2.428710938,45.50443531,22.99934896,0
IMAGEN (99).jpg,Pornografico,0.502506431,0.724264706,14.58659875,58.05485893,152.5415361,0.48315047,0.431365789,0.340964699,0.321750554,0,0.004928947,0,1.89216145,253.9827561,0.216916019,425,205,0.362467448,0.096191406,10.89137289,1.260742188,0
img (10).jpg,NoPornografico,0.532994281,0.491703216,41.58366089,99.47780061,143.5712882,0.530284081,0.044848159,0.317361862,-0.620249486,0,23.50984197,0,48.27936332,920.156421,0.172046134,504,353,3.7734375,2.189615885,34.68430799,16.43815104,0
img (100).jpg,NoPornografico,0.5977705,0.552787778,42.71716034,136.3514393,118.936351,0.348379919,0.78732238,0.800526322,1.280458726,0,44.90571449,1,48.57244672,1416.205194,0.15027863,467,261,7.807617188,2.723144531,30.94535506,18.16015625,0
img (101).jpg,NoPornografico,0.495628581,0.816435448,32.62905996,80.08699078,135.1834528,0.41910015,0.226052309,0.114772753,-1.107148718,0,47.48758973,0,48.71378199,2354.805266,0.059600152,291,191,8.561035156,6.684244792,44.64079842,18.22981771,32.69704653
img (103).jpg,NoPornografico,0.423379204,0.420988672,53.24845201,59.3288368,155.5037594,0.342215834,2.19661733,0.587057711,1.115180674,0,11.0995553,0,54.16723772,416.5512986,0.20984389,375,142,0.943196615,0.832682292,27.8504627,9.076822917,0
img (104).jpg,NoPornografico,0.703626877,0.940137499,22.89842978,80.01908951,169.3519483,0.766716821,0.554455446,0.433326118,1.570796327,198733,99.51726866,1,42.88476534,3632.129076,0.173026237,295,161,59.12939453,7.329101563,79.76080385,65.00553385,2.760682434
img (105).jpg,NoPornografico,0.498435449,0.629210603,49.54570136,111.2714198,99.56502385,0.462785863,0.461731331,0.221918713,0.011764163,0,58.12903226,0,68.24860208,977.9797975,0.264441219,309,348,6.551757813,1.875,35.39544524,10.59570313,0
img (106).jpg,NoPornografico,0.526233533,0.634322374,36.12073689,82.06204535,174.8686112,0.52090222,0.073763882,0.569894452,-1.086318398,0,99.0746148,0,53.75786719,1812.354473,0.084188898,348,255,7.163248698,0.257486979,62.29257385,7.246419271,0
img (107).jpg,NoPornografico,0.734863427,0.363850692,29.07774247,122.9633945,179.6454802,0.732109228,0.239925963,0.341873894,-0.071307465,0,30.049035,0,49.34791851,588.5929291,0.445972747,223,413,4.002278646,3.859863281,38.52075117,13.47623698,0
img (108).jpg,NoPornografico,0.340222763,0.476967111,50.96318218,82.47589584,201.2994899,0.507625634,0.610303043,0.68862115,-0.026309717,0,57.24335779,0,67.11428075,1997.244733,0.083179637,467,434,8.595052083,7.6171875,52.4555119,22.58040365,0
img (109).jpg,NoPornografico,0.409671865,0.331512225,89.54407513,59.72992546,132.8642067,0.390641165,0.363814058,0.466839746,0.897705548,0,71.51668205,0,75.90872668,1316.104689,0.09733482,336,297,4.36735026,1.775878906,55.47107746,6.702799479,0
img (11).jpg,NoPornografico,0.711825488,0.775806452,20.90257353,103.7897059,151.3172794,0.717647059,0.283214385,0.458372933,1.48013644,0,5.56807485,0,27.85679755,185.5391052,0.678972053,248,300,0.60546875,0.548014323,43.03768557,11.41178385,4.341500984
img (110).jpg,NoPornografico,0.401717433,0.723678766,30.09172143,92.83560331,166.3467947,0.376001672,1.097079952,0.359754661,1.169402389,52177,45.59969936,1,39.01438463,2473.325035,0.108250336,447,191,17.15380859,12.52539063,47.33392053,37.24739583,15.77029295
img (111).jpg,NoPornografico,0.292590931,0.497605683,19.73443664,53.92125984,210.1701793,0.30105144,0.560239673,0.594624205,-0.084702511,0,52.02759595,1,43.74290937,1510.153462,0.099153372,447,114,5.857584635,2.944335938,27.94346132,11.98470052,0
img (112).jpg,NoPornografico,0.7277791,0.528578728,49.49236445,91.50132979,154.0194578,0.407927248,0.166903674,0.258686446,0.756834506,0,99.33564534,0,70.89731712,1342.371716,0.570882377,308,233,26.64778646,10.84326172,54.8926304,15.58138021,0
img (113).jpg,NoPornografico,0.566268879,0.334099243,15.04693223,109.8763409,212.6120814,0.560913789,0.240412491,0.625087505,0.859886954,0,44.15566026,0,25.43583958,1914.330086,0.115046978,318,293,10.92138672,2.188964844,51.11229994,25.28710938,0
img (114).jpg,NoPornografico,0.704097775,0.397834084,28.9312782,99.55042607,197.9433083,0.709473684,0.722483388,0.782289463,-0.246160696,0,31.57190337,1,53.70167422,737.0954544,0.319126451,505,453,4.491373698,2.414876302,26.32842397,14.59342448,0
img (115).jpg,NoPornografico,0.690922014,0.340161292,13.25649886,118.1509883,141.3449374,0.636803185,0.974174607,0.574636769,1.13071999,0,63.02914289,0,5.984850672,1800.555483,0.322940607,304,265,27.12093099,9.477864583,53.93590854,46.25423177,0
img (116).jpg,NoPornografico,0.439534461,0.674984096,26.5544317,99.33655395,137.2694411,0.469588701,0.560188757,0.271206317,-0.321750554,0,32.16189513,0,32.85844373,2065.768686,0.076289297,113,359,8.433268229,6.216796875,45.78999794,28.33463542,11.08634713
img (117).jpg,NoPornografico,0.409134635,0.646340893,17.9888172,144.7557706,89.96735043,0.405337745,0.789487397,0.391250371,-1.392498036,0,99.37273563,0,17.5766283,2907.062192,0.107828872,400,287,23.60546875,0.358886719,61.81889387,24.07942708,0
img (118).jpg,NoPornografico,0.374897232,0.470336814,153.0654429,146.8715084,239.886805,0.461159883,0.794541725,0.689592393,0.07785649,0,58.28850034,0,50.46249493,633.4802307,0.085676127,284,405,0.890625,0.55485026,43.80798709,1.936197917,0
img (119).jpg,NoPornografico,0.442587536,0.423862451,16.3109307,77.40261969,190.9871945,0.45735688,0.708662627,0.408462201,0.739558738,0,27.93783072,0,18.12020896,1100.783838,0.105282791,504,63,3.3046875,1.15218099,20.19408904,12.73404948,0
img (12).jpg,NoPornografico,0.463969104,0.74859944,26.59836105,83.27390538,96.17499643,0.406546286,0.713743941,0.368835247,-0.096917628,0,20.50068472,0,34.7948612,1078.139177,0.085627411,366,273,2.57828776,1.91389974,26.59181691,13.54915365,0
img (120).jpg,NoPornografico,0.445690368,0.799242451,42.9600213,98.75235691,112.675003,0.444657016,0.181589403,0.354118076,1.195525504,0,55.61722913,0,48.87910894,1822.82251,0.081668429,257,370,7.029296875,6.106445313,58.82289847,13.1953125,0
img (121).jpg,NoPornografico,0.375742851,0.719629898,56.8987416,57.92565224,227.1229076,0.257427236,2.556165499,0.700213698,1.314279714,0,49.12858559,0,52.84250802,1348.648845,0.092459034,311,187,4.356282552,3.228027344,33.57222447,10.17936198,0
img (122).jpg,NoPornografico,0.499873682,0.377903533,19.30070454,92.60267414,205.7852416,0.503328078,0.736395505,0.21843149,-1.54448661,0,43.59255295,1,9.118379712,2207.650937,0.129729249,530,270,16.37825521,12.38297526,47.68729614,38.6233724,0
img (123).jpg,NoPornografico,0.30427529,0.718206185,24.9406154,131.6769138,137.51917,0.324441625,1.034399412,0.699574569,1.031123652,0,84.32235942,0,33.34024271,3836.209378,0.035819253,212,347,13.65494792,1.126464844,37.24247575,17.37272135,0
img (124).jpg,NoPornografico,0.379158172,0.329727849,17.73346631,166.7872821,91.78612958,0.390713652,0.445668901,0.368292521,1.307932007,0,99.3313675,0,10.9702831,6474.438959,0.030650613,389,239,33.28222656,0.878580729,44.03107896,34.66341146,0
img (125).jpg,NoPornografico,0.411379592,0.349151541,27.78372823,62.04944282,124.9289192,0.385805474,0.862703223,0.5870208,0.578524214,0,25.2335126,0,47.51904664,486.492424,0.154162781,222,367,0.94514974,0.777832031,34.11326995,4.600260417,0
img (126).jpg,NoPornografico,0.427410999,0.426082481,60.18224604,46.02548928,187.9952936,0.271435228,2.198243747,0.612114536,1.083201201,0,39.03370636,0,41.31983892,532.7178208,0.247463229,352,305,1.819173177,1.134765625,24.16394368,4.857747396,0
img (127).jpg,NoPornografico,0.348064544,0.593570418,69.35437788,122.3119816,183.1146544,0.349585253,0.828645245,0.342482442,1.516304871,0,38.59774092,0,61.11134087,510.2325394,0.172153476,173,172,1.160970052,0.418945313,12.38897199,3.198893229,0
img (128).jpg,NoPornografico,0.638640377,0.496939259,34.87690355,117.0313293,92.54893718,0.503013959,0.397363074,0.385746873,-1.335784111,0,66.82119903,0,38.06838389,847.3279938,0.259776097,304,144,4.831380208,1.80485026,44.75158853,6.179036458,0
img (129).jpg,NoPornografico,0.362756788,0.401423098,34.32161263,106.5842732,172.7141604,0.413005169,0.694358059,0.409135633,0.398085144,0,100,0,48.38879908,4225.37085,0.064935103,274,174,30.03157552,2.387369792,45.80654424,34.33105469,0
img (13).jpg,NoPornografico,0.476449713,0.509065236,64.56424152,119.5422481,104.0326062,0.358984781,1.60908539,0.548450468,0.411064547,0,23.07469012,0,49.94208829,643.2691193,0.227582129,268,414,2.439453125,2.307454427,32.57117381,11.21386719,0
img (130).jpg,NoPornografico,0.316599385,0.484555856,39.13561098,69.70481887,173.029704,0.34140984,0.097184068,0.565565057,1.225240746,0,67.63741046,0,34.94851715,1047.529004,0.104338311,315,227,2.965820313,0.957682292,34.05580113,4.862304688,0
img (131).jpg,NoPornografico,0.567047213,0.538734321,23.14673913,128.2566278,213.2401909,0.570519618,0.454653834,0.29108199,0.159913123,0,28.42800528,0,33.72667994,348.1076477,0.38690825,458,238,1.214518229,1.171061198,57.40977421,4.928385417,0
img (132).jpg,NoPornografico,0.379143341,0.707972666,37.40516163,52.49265916,198.9697808,0.339324511,0.614726538,0.46455515,0.152649328,0,39.9364612,0,47.94849847,859.0092347,0.169039608,353,84,3.231119792,1.789550781,25.06130456,8.402018229,0
img (133).jpg,NoPornografico,0.313112486,0.446600996,29.70588683,73.22033769,191.3646943,0.33107697,0.626467065,0.629586724,1.321383103,0,47.74596907,0,40.85945554,748.0315293,0.073763128,260,308,1.069173177,0.259765625,32.82061395,2.967773438,0
img (134).jpg,NoPornografico,0.603641183,0.529448776,27.82046821,103.772762,208.5650581,0.595366725,0.058187359,0.262297263,0.266252049,0,53.42792188,0,35.73501762,845.8132752,0.33114508,439,308,6.13671875,3.086751302,51.50947538,11.8844401,0
img (135).jpg,NoPornografico,0.708830619,0.710944142,40.48672357,60.73376008,206.0289237,0.390943575,0.689573435,0.767570306,0.992272112,0,13.67330017,0,54.80200094,229.8233765,0.365199228,57,363,0.499674479,0.301920573,17.09894332,3.92578125,0
img (136).jpg,NoPornografico,0.376050133,0.700013362,21.5833211,45.26383791,228.4528704,0.3663926,0.415657728,0.299576948,0.051237167,0,54.13819286,0,34.65410062,541.4457429,0.2054506,315,73,1.560221354,0.435058594,16.15957495,3.000976563,0
img (137).jpg,NoPornografico,0.419505495,0.390339274,37.24954463,71.11969815,168.4368983,0.503773094,0.602079729,0.890390134,-0.726642341,0,15.1427454,0,41.44520282,447.5391052,0.095804724,417,247,0.497070313,0.334635417,30.46027558,4.161783854,0
img (138).jpg,NoPornografico,0.798502551,0.351953682,20.02323718,190.9251603,230.5599359,0.831410256,1.586806419,0.283946657,1.164502017,0,22.82747393,1,51.66936867,700.0660172,0.124422069,596,350,1.579589844,0.869140625,19.22842035,7.398111979,0
img (139).jpg,NoPornografico,0.548444607,0.398757335,14.2296254,122.0260808,193.2787661,0.573106874,0.54116506,0.461308378,0.090659887,0,45.22075377,0,22.21636789,1106.156421,0.163007818,117,169,5.166666667,3.773925781,44.21294513,12.2906901,0
img (14).jpg,NoPornografico,0.459008774,0.656701912,21.11099266,70.49111585,93.84150675,0.472162995,0.250093519,0.576935188,0.096473775,0,26.04718029,0,35.03382296,417.2792206,0.272441528,434,193,1.228841146,0.627604167,19.9466047,4.981445313,0
img (140).jpg,NoPornografico,0.417852618,0.40844207,20.18976569,101.5347038,193.8183024,0.658377542,0.300493079,0.432303511,-0.076771891,0,32.90433053,0,36.11237124,495.5634919,0.189378357,286,182,1.204752604,0.860188802,39.32422438,5.893229167,0
img (141).jpg,NoPornografico,0.400514483,0.671582105,40.94566722,110.0762735,137.5881091,0.430993909,0.404108745,0.564978744,-1.390942827,0,19.45390359,0,54.46308092,673.8061325,0.157337491,93,280,1.850423177,1.301757813,17.93269826,10.41959635,0
img (142).jpg,NoPornografico,0.616264012,0.511574074,15.58460421,82.74219317,175.3572985,0.404502542,3.893521277,0.78140077,1.223734723,0,22.12073074,0,9.521538234,146.4264069,0.251436516,390,448,0.139648438,0.071940104,2.925875057,0.819661458,0
img (143).jpg,NoPornografico,0.566477228,0.432026237,21.36938571,170.0819378,114.0148557,0.618536811,0.795427947,0.638084207,1.288016857,0,67.2625042,0,41.42674004,992.9087297,0.337929039,448,177,8.630045573,3.448079427,43.20001521,15.515625,0
img (144).jpg,NoPornografico,0.496032446,0.61878712,16.03905648,57.49317561,208.0723735,0.500874921,0.273950242,0.472641229,-1.212025657,0,34.42867452,0,36.11436518,512.4163056,0.33185459,273,351,2.257161458,1.839029948,35.73558765,6.765950521,0
img (145).jpg,NoPornografico,0.56032355,0.41484337,38.82940356,79.97301895,154.1780137,0.547276377,0.268904765,0.69096575,1.557976516,0,43.40141928,0,55.369114,1129.494516,0.149327852,311,166,4.934895833,2.71468099,36.77334059,12.0641276,0
img (146).jpg,NoPornografico,0.391710371,0.796862248,31.3565201,73.32115296,176.2318239,0.360362209,0.4640032,0.474448578,0.66386271,0,77.7329154,0,37.24850498,1980.520995,0.092710086,238,197,9.420084635,4.423177083,43.92753009,18.38183594,0
img (147).jpg,NoPornografico,0.510329923,0.724048443,47.07157265,94.04767027,95.13396759,0.541854367,1.1614872,0.494065089,0.775594556,0,91.04671525,0,71.97441093,884.5584412,0.239219905,140,412,4.848632813,0.136230469,34.98837853,5.762695313,0
img (148).jpg,NoPornografico,0.40563889,0.364345909,23.27786338,77.95579738,127.3080059,0.450308166,0.024084703,0.443619913,-0.785398163,0,90.65529275,0,35.75143746,1495.116882,0.06956162,322,189,4.027994792,0.359375,57.97774898,5.037109375,0
img (149).jpg,NoPornografico,0.2916587,0.415102098,79.3755359,115.4328795,150.4239287,0.288516636,0.795004022,0.15977515,-1.507985974,0,50.42029091,0,67.15827579,1170.891486,0.122126862,262,139,4.337239583,1.158691406,36.99289894,8.906901042,0
img (15).jpg,NoPornografico,0.5873452,0.354146605,44.97762984,112.6441913,161.6119455,0.544298605,0.789260148,0.715084452,1.308577992,0,33.18904152,0,55.53066594,811.2274888,0.337326521,404,183,5.750488281,3.497721354,35.76367785,16.91992188,0
img (150).jpg,NoPornografico,0.613097755,0.594911517,22.0092195,109.9393852,157.1572009,0.609991853,0.510967028,0.272982674,0.492592752,0,78.09461514,0,36.87260845,3618.708945,0.125668943,222,205,42.62890625,13.00097656,70.34592415,55.24023438,0
img (151).jpg,NoPornografico,0.58202216,0.307731626,30.0421431,167.224495,127.4698562,0.53736734,0.32570635,0.099317991,0.084138241,0,31.92843994,0,50.35426707,1590.489465,0.158203761,358,194,10.36686198,5.240722656,46.6521198,32.0061849,0
img (152).jpg,NoPornografico,0.362174845,0.774870598,16.74548371,100.411004,131.117049,0.492541141,0.771653914,0.215991311,1.035645482,0,76.80161816,0,15.67394783,3038.368758,0.09613425,279,236,22.98942057,8.34765625,60.89057906,41.52083333,8.46870296
img (153).jpg,NoPornografico,0.326361653,0.732349125,29.09841895,73.94394591,158.9005128,0.423190794,0.953466848,0.537084186,1.413027589,0,68.18461236,0,37.62633458,1594.999133,0.090285424,336,302,5.949869792,3.667480469,47.05932806,13.23860677,0
img (154).jpg,NoPornografico,0.395508853,0.398034398,52.3776793,67.95283294,155.7230483,0.31502692,0.828544486,0.618047178,0.559771923,0,80.05873146,1,45.9340055,2774.611399,0.074582374,396,215,14.8733724,1.58203125,34.11912103,20.17480469,0
img (155).jpg,NoPornografico,0.492244987,0.556406039,21.56995092,112.2104888,153.4435279,0.409426156,0.628026841,0.566367513,0.858543298,0,65.08635217,0,24.70002584,3506.851081,0.063838326,280,260,20.33691406,8.589518229,43.43515412,31.87272135,0
img (156).jpg,NoPornografico,0.657391116,0.763242424,14.81912732,111.8897695,142.2471736,0.599737678,0.093269943,0.571452979,-0.392340144,0,36.30051211,0,26.20880509,1032.825469,0.413270254,144,186,11.41975911,8.198893229,45.40768023,29.11263021,22.28682604
img (157).jpg,NoPornografico,0.480952432,0.454249224,52.73817064,71.12483363,191.2498508,0.346734591,0.687996259,0.591882964,0.286938753,0,51.47685075,0,54.20478161,1211.317893,0.12252993,314,277,4.657226563,2.501302083,46.21490803,9.555013021,0
img (158).jpg,NoPornografico,0.393712982,0.467719544,29.39215686,104.5828527,160.6211073,0.354094579,0.361972475,0.553745115,1.432790303,0,7.149510946,1,38.69472593,336.4091629,0.187377749,602,140,0.549316406,0.477376302,28.43618933,8.38671875,0
img (159).jpg,NoPornografico,0.499170361,0.555145041,22.12869077,84.21520476,193.2485957,0.4495175,0.681256129,0.658008202,0.968508981,0,56.30524986,0,36.8116064,949.3107499,0.197177719,372,302,4.603027344,3.846354167,55.58807327,10.82617188,0
img (16).jpg,NoPornografico,0.698135198,0.737273756,20.94598214,100.3683036,175.7053571,0.704017857,0.362618862,0.360485721,0.141897055,0,9.563951725,0,22.31095647,173.9827561,0.621676269,427,217,0.487467448,0.424316406,23.38819954,5.367513021,0
img (160).jpg,NoPornografico,0.682727919,0.527957439,16.33932681,144.6125096,122.8841341,0.620049386,0.25789248,0.321501478,1.107148718,0,95.28783273,0,9.637441481,1421.862048,0.349083866,276,198,18.28157552,0.791341146,79.75401202,17.67089844,60.3868472
img (161).jpg,NoPornografico,0.774315363,0.34609899,12.28413991,103.605302,167.1311774,0.679896789,0.586192455,0.167057917,1.378320776,0,90.17125649,0,27.73403917,5118.674457,0.096771425,362,238,65.6796875,7.048502604,67.57774726,64.20833333,45.33734182
img (162).jpg,NoPornografico,0.348529746,0.613389252,20.34148351,65.22475199,191.4353244,0.32358818,2.219069216,0.423908405,0.651346882,0,76.07235568,0,40.13169461,1312.991991,0.106230587,393,260,4.743977865,1.509928385,46.4225813,7.900065104,0
img (163).jpg,NoPornografico,0.503841382,0.471500436,30.02591463,79.90722997,195.2994338,0.523736934,0.467634448,0.308988923,1.54448661,0,31.53684763,0,46.22002729,404.0660172,0.169289172,317,165,0.715983073,0.414550781,50.22895386,2.482421875,0
img (164).jpg,NoPornografico,0.340269331,0.635827334,29.78762502,96.68514279,164.8579949,0.352693096,0.078405348,0.211899136,-0.493941369,0,61.92743045,0,34.48338659,914.8498551,0.150332457,402,319,3.259277344,1.086425781,38.62100479,6.154296875,0
img (165).jpg,NoPornografico,0.604349613,0.680840665,35.44626363,99.28927222,162.5368223,0.53819749,0.205274584,0.102994516,0.209973513,0,100,0,42.87263805,2175.432683,0.138553814,310,208,16.98551432,0.453450521,78.20270182,16.17903646,0
img (166).jpg,NoPornografico,0.519692944,0.76724357,54.33512391,84.33972631,160.7294118,0.484688181,0.139433159,0.325792862,1.063697822,0,85.69691717,0,60.99372363,2027.609307,0.220768897,268,215,23.51123047,3.392903646,51.86243372,27.04199219,0
img (167).jpg,NoPornografico,0.455280518,0.572071006,30.71987269,112.0520987,130.4594788,0.422826736,0.419578118,0.612634505,0.856201596,0,40.96853467,0,57.97985702,2281.741341,0.084452942,279,272,11.3898112,11.01497396,45.76959276,33.77766927,8.508649352
img (168).jpg,NoPornografico,0.489873183,0.529610459,31.70467033,71.4475154,159.8333082,0.470965161,1.032429879,0.399712186,1.320955465,0,99.7490329,0,44.54198576,3423.530229,0.063294711,343,279,19.21695964,0.283203125,60.52803096,20.36393229,0
img (169).jpg,NoPornografico,0.559696808,0.5252596,44.11784873,154.4536821,149.2593297,0.553029891,0.626591793,0.36630699,0.544593596,0,68.343697,0,72.33851407,4718.549565,0.069453455,446,233,40.05712891,25.14355469,61.99436093,58.16048177,6.302156502
img (17).jpg,NoPornografico,0.552424568,0.661567599,21.32490566,133.8754717,112.6339623,0.556352201,0.012921813,0.327054539,1.570796327,0,15.99002205,0,21.08848614,547.4629868,0.174943048,212,342,1.358235677,0.739095052,38.12628833,9.004231771,0
img (170).jpg,NoPornografico,0.434465146,0.562468097,27.98494624,66.54065011,117.6952293,0.435545668,0.357662588,0.305032378,0.467378935,0,65.18803529,1,46.62606816,2349.391052,0.068327288,451,167,9.76953125,6.130371094,53.92760329,17.59733073,0
img (171).jpg,NoPornografico,0.696581912,0.543617734,24.68482309,97.51276381,179.5629655,0.58740689,0.31045368,0.214080916,1.550390996,0,58.73613159,0,49.63597682,855.5706345,0.281137786,306,161,5.330891927,1.847981771,46.92125207,8.391276042,0
img (172).jpg,NoPornografico,0.655121294,0.685787535,22.7365003,136.8689376,91.97149008,0.543045279,1.676478349,0.672156594,-1.521815926,0,86.55997693,0,42.89336931,1327.518903,0.209997315,299,241,9.586588542,0.722330729,30.86795865,11.2890625,0
img (173).jpg,NoPornografico,0.545058649,0.412634409,19.63972332,60.29772727,144.3445158,0.475741107,2.113624746,0.718815496,1.175494482,0,27.07132615,1,16.8004871,1082.825469,0.098445472,528,329,2.990071615,1.399088542,35.83980731,11.57845052,0
img (174).jpg,NoPornografico,0.690075444,0.496214207,45.22652661,83.62603505,149.2153202,0.495479416,0.03036887,0.47939584,-0.982793723,0,36.39763568,0,67.77434902,832.8427125,0.416652469,441,181,7.486328125,4.693359375,40.993921,15.14485677,0
img (175).jpg,NoPornografico,0.622970738,0.61467277,13.91444751,75.56045301,190.6195286,0.546219773,1.158524429,0.715136271,1.150599613,0,29.75654494,0,29.23124603,381.7228714,0.292658646,311,329,1.104654948,0.970865885,16.24498273,3.904296875,0
